;0
5195;103438.19593059045
5196;103440.19593059045
5197;103442.19593059045
5198;103444.19593059045
5199;103446.19593059045
5200;103448.19593059045
5201;103450.19593059045
5202;103452.19593059045
5203;103454.19593059045
5204;103456.19593059045
5205;103458.19593059045
5206;103460.19593059045
5207;103462.19593059045
5208;103464.19593059045
5209;103466.19593059045
5210;103468.19593059045
5211;103470.19593059045
5212;103472.19593059045
5213;103474.19593059045
5214;103476.19593059045
5215;103478.19593059045
5216;103480.19593059045
5217;103482.19593059045
5218;103484.19593059045
5219;103486.19593059045
5220;103488.19593059045
5221;103490.19593059045
5222;103492.19593059045
5223;103494.19593059045
5224;103496.19593059045
5225;103498.19593059045
5226;103500.19593059045
5227;103502.19593059045
5228;103504.19593059045
5229;103506.19593059045
5230;103508.19593059045
5231;103510.19593059045
5232;103512.19593059045
5233;103514.19593059045
5234;103516.19593059045
5235;103518.19593059045
5236;103520.19593059045
5237;103522.19593059045
5238;103524.19593059045
5239;103526.19593059045
5240;103528.19593059045
5241;103530.19593059045
5242;103532.19593059045
5243;103534.19593059045
5244;103536.19593059045
5245;103538.19593059045
5246;103540.19593059045
5247;103542.19593059045
5248;103544.19593059045
5249;103546.19593059045
5250;103548.19593059045
5251;103550.19593059045
5252;103552.19593059045
5253;103554.19593059045
5254;103556.19593059045
5255;103558.19593059045
5256;103560.19593059045
5257;103562.19593059045
5258;103564.19593059045
5259;103566.19593059045
5260;103568.19593059045
5261;103570.19593059045
5262;103572.19593059045
5263;103574.19593059045
5264;103576.19593059045
5265;103578.19593059045
5266;103580.19593059045
5267;103582.19593059045
5268;103584.19593059045
5269;103586.19593059045
5270;103588.19593059045
5271;103590.19593059045
5272;103592.19593059045
5273;103594.19593059045
5274;103596.19593059045
5275;103598.19593059045
5276;103600.19593059045
5277;103602.19593059045
5278;103604.19593059045
5279;103606.19593059045
5280;103608.19593059045
5281;103610.19593059045
5282;103612.19593059045
5283;103614.19593059045
5284;103616.19593059045
5285;103618.19593059045
5286;103620.19593059045
5287;103622.19593059045
5288;103624.19593059045
5289;103626.19593059045
5290;103628.19593059045
5291;103630.19593059045
5292;103632.19593059045
5293;103634.19593059045
5294;103636.19593059045
5295;103638.19593059045
5296;103640.19593059045
5297;103642.19593059045
5298;103644.19593059045
5299;103646.19593059045
5300;103648.19593059045
5301;103650.19593059045
5302;103652.19593059045
5303;103654.19593059045
5304;103656.19593059045
5305;103658.19593059045
5306;103660.19593059045
5307;103662.19593059045
5308;103664.19593059045
5309;103666.19593059045
5310;103668.19593059045
5311;103670.19593059045
5312;103672.19593059045
5313;103674.19593059045
5314;103676.19593059045
5315;103678.19593059045
5316;103680.19593059045
5317;103682.19593059045
5318;103684.19593059045
5319;103686.19593059045
5320;103688.19593059045
5321;103690.19593059045
5322;103692.19593059045
5323;103694.19593059045
5324;103696.19593059045
5325;103698.19593059045
5326;103700.19593059045
5327;103702.19593059045
5328;103704.19593059045
5329;103706.19593059045
5330;103708.19593059045
5331;103710.19593059045
5332;103712.19593059045
5333;103714.19593059045
5334;103716.19593059045
5335;103718.19593059045
5336;103720.19593059045
5337;103722.19593059045
5338;103724.19593059045
5339;103726.19593059045
5340;103728.19593059045
5341;103730.19593059045
5342;103732.19593059045
5343;103734.19593059045
5344;103736.19593059045
5345;103738.19593059045
5346;103740.19593059045
5347;103742.19593059045
5348;103744.19593059045
5349;103746.19593059045
5350;103748.19593059045
5351;103750.19593059045
5352;103752.19593059045
5353;103754.19593059045
5354;103756.19593059045
5355;103758.19593059045
5356;103760.19593059045
5357;103762.19593059045
5358;103764.19593059045
5359;103766.19593059045
5360;103768.19593059045
5361;103770.19593059045
5362;103772.19593059045
5363;103774.19593059045
5364;103776.19593059045
5365;103778.19593059045
5366;103780.19593059045
5367;103782.19593059045
5368;103784.19593059045
5369;103786.19593059045
5370;103788.19593059045
5371;103790.19593059045
5372;103792.19593059045
5373;103383.46733497774
5374;103385.46733497774
5375;103387.46733497774
5376;103389.46733497774
5377;103391.46733497774
5378;103393.46733497774
5379;103395.46733497774
5380;103397.46733497774
5381;103399.46733497774
5382;103401.46733497774
5383;103403.46733497774
5384;103405.46733497774
5385;103407.46733497774
5386;103409.46733497774
5387;103411.46733497774
5388;103413.46733497774
5389;103415.46733497774
5390;103417.46733497774
5391;103419.46733497774
5392;103421.46733497774
5393;103423.46733497774
5394;103425.46733497774
5395;103427.46733497774
5396;103429.46733497774
5397;103431.46733497774
5398;103433.46733497774
5399;103435.46733497774
5400;103437.46733497774
5401;103439.46733497774
5402;103441.46733497774
5403;103443.46733497774
5404;103445.46733497774
5405;103447.46733497774
5406;103449.46733497774
5407;103451.46733497774
5408;103453.46733497774
5409;103455.46733497774
5410;103457.46733497774
5411;103459.46733497774
5412;103461.46733497774
5413;103463.46733497774
5414;103465.46733497774
5415;103467.46733497774
5416;103469.46733497774
5417;103471.46733497774
5418;103473.46733497774
5419;103475.46733497774
5420;103477.46733497774
5421;103479.46733497774
5422;103481.46733497774
5423;103483.46733497774
5424;103485.46733497774
5425;103487.46733497774
5426;103489.46733497774
5427;103491.46733497774
5428;103493.46733497774
5429;103495.46733497774
5430;103497.46733497774
5431;103499.46733497774
5432;103501.46733497774
5433;103503.46733497774
5434;103505.46733497774
5435;103507.46733497774
5436;103509.46733497774
5437;103511.46733497774
5438;103513.46733497774
5439;103515.46733497774
5440;103517.46733497774
5441;103519.46733497774
5442;103521.46733497774
5443;103523.46733497774
5444;103525.46733497774
5445;103527.46733497774
5446;103529.46733497774
5447;103531.46733497774
5448;103533.46733497774
5449;103535.46733497774
5450;103537.46733497774
5451;103539.46733497774
5452;103541.46733497774
5453;103543.46733497774
5454;103545.46733497774
5455;103547.46733497774
5456;103549.46733497774
5457;103551.46733497774
5458;103553.46733497774
5459;103555.46733497774
5460;103557.46733497774
5461;103559.46733497774
5462;103561.46733497774
5463;103563.46733497774
5464;103565.46733497774
5465;103567.46733497774
5466;103569.46733497774
5467;103571.46733497774
5468;103573.46733497774
5469;103575.46733497774
5470;103577.46733497774
5471;103579.46733497774
5472;103581.46733497774
5473;103583.46733497774
5474;103585.46733497774
5475;103587.46733497774
5476;103589.46733497774
5477;103591.46733497774
5478;103593.46733497774
5479;103595.46733497774
5480;103597.46733497774
5481;103599.46733497774
5482;103601.46733497774
5483;103603.46733497774
5484;103605.46733497774
5485;103607.46733497774
5486;103609.46733497774
5487;103611.46733497774
5488;103613.46733497774
5489;103615.46733497774
5490;103617.46733497774
5491;103619.46733497774
5492;103621.46733497774
5493;103623.46733497774
5494;103625.46733497774
5495;103627.46733497774
5496;103629.46733497774
5497;103631.46733497774
5498;103633.46733497774
5499;103635.46733497774
5500;103637.46733497774
5501;103639.46733497774
5502;103641.46733497774
5503;103643.46733497774
5504;103645.46733497774
5505;103647.46733497774
5506;103649.46733497774
5507;103651.46733497774
5508;103653.46733497774
5509;103655.46733497774
5510;103657.46733497774
5511;103659.46733497774
5512;103661.46733497774
5513;103663.46733497774
5514;103665.46733497774
5515;103667.46733497774
5516;103669.46733497774
5517;103671.46733497774
5518;103673.46733497774
5519;103675.46733497774
5520;103677.46733497774
5521;103679.46733497774
5522;103681.46733497774
5523;103683.46733497774
5524;103685.46733497774
5525;103687.46733497774
5526;103689.46733497774
5527;103691.46733497774
5528;103693.46733497774
5529;103695.46733497774
5530;103697.46733497774
5531;103699.46733497774
5532;103701.46733497774
5533;103703.46733497774
5534;103705.46733497774
5535;103707.46733497774
5536;103709.46733497774
5537;103711.46733497774
5538;103713.46733497774
5539;103715.46733497774
5540;103717.46733497774
5541;103719.46733497774
5542;103721.46733497774
5543;103723.46733497774
5544;103725.46733497774
5545;103727.46733497774
5546;103729.46733497774
5547;103731.46733497774
5548;103733.46733497774
5549;103735.46733497774
5550;103737.46733497774
5551;103739.46733497774
5552;103741.46733497774
5553;103743.46733497774
5554;103745.46733497774
5555;103747.46733497774
5556;103749.46733497774
5557;103751.46733497774
5558;103753.46733497774
5559;103755.46733497774
5560;103757.46733497774
5561;103759.46733497774
5562;103761.46733497774
5563;103763.46733497774
5564;103765.46733497774
5565;103767.46733497774
5566;103769.46733497774
5567;103771.46733497774
5568;103773.46733497774
5569;103775.46733497774
5570;103777.46733497774
5571;103779.46733497774
5572;103370.7387393654
5573;103372.7387393654
5574;103374.7387393654
5575;103376.7387393654
5576;103378.7387393654
5577;103380.7387393654
5578;103382.7387393654
5579;103384.7387393654
5580;103386.7387393654
5581;103388.7387393654
5582;103390.7387393654
5583;103392.7387393654
5584;103394.7387393654
5585;103396.7387393654
5586;103398.7387393654
5587;103400.7387393654
5588;103402.7387393654
5589;103404.7387393654
5590;103406.7387393654
5591;103408.7387393654
5592;103410.7387393654
5593;103412.7387393654
5594;103414.7387393654
5595;103416.7387393654
5596;103418.7387393654
5597;103420.7387393654
5598;103422.7387393654
5599;103424.7387393654
5600;103426.7387393654
5601;103428.7387393654
5602;103430.7387393654
5603;103432.7387393654
5604;103434.7387393654
5605;103436.7387393654
5606;103438.7387393654
5607;103440.7387393654
5608;103442.7387393654
5609;103444.7387393654
5610;103446.7387393654
5611;103448.7387393654
5612;103450.7387393654
5613;103452.7387393654
5614;103454.7387393654
5615;103456.7387393654
5616;103458.7387393654
5617;103460.7387393654
5618;103462.7387393654
5619;103464.7387393654
5620;103466.7387393654
5621;103468.7387393654
5622;103470.7387393654
5623;103472.7387393654
5624;103474.7387393654
5625;103476.7387393654
5626;103478.7387393654
5627;103480.7387393654
5628;103482.7387393654
5629;103484.7387393654
5630;103486.7387393654
5631;103488.7387393654
5632;103490.7387393654
5633;103492.7387393654
5634;103494.7387393654
5635;103496.7387393654
5636;103498.7387393654
5637;103500.7387393654
5638;103502.7387393654
5639;103504.7387393654
5640;103506.7387393654
5641;103508.7387393654
5642;103510.7387393654
5643;103512.7387393654
5644;103514.7387393654
5645;103516.7387393654
5646;103518.7387393654
5647;103520.7387393654
5648;103522.7387393654
5649;103524.7387393654
5650;103526.7387393654
5651;103528.7387393654
5652;103530.7387393654
5653;103532.7387393654
5654;103534.7387393654
5655;103536.7387393654
5656;103538.7387393654
5657;103540.7387393654
5658;103542.7387393654
5659;103544.7387393654
5660;103546.7387393654
5661;103548.7387393654
5662;103550.7387393654
5663;103552.7387393654
5664;103554.7387393654
5665;103556.7387393654
5666;103558.7387393654
5667;103560.7387393654
5668;103562.7387393654
5669;103564.7387393654
5670;103566.7387393654
5671;103568.7387393654
5672;103570.7387393654
5673;103572.7387393654
5674;103574.7387393654
5675;103576.7387393654
5676;103578.7387393654
5677;103580.7387393654
5678;103582.7387393654
5679;103584.7387393654
5680;103586.7387393654
5681;103588.7387393654
5682;103590.7387393654
5683;103592.7387393654
5684;103594.7387393654
5685;103596.7387393654
5686;103598.7387393654
5687;103600.7387393654
5688;103602.7387393654
5689;103604.7387393654
5690;103606.7387393654
5691;103608.7387393654
5692;103610.7387393654
5693;103612.7387393654
5694;103614.7387393654
5695;103616.7387393654
5696;103618.7387393654
5697;103620.7387393654
5698;103622.7387393654
5699;103624.7387393654
5700;103626.7387393654
5701;103628.7387393654
5702;103630.7387393654
5703;103632.7387393654
5704;103634.7387393654
5705;103636.7387393654
5706;103638.7387393654
5707;103640.7387393654
5708;103642.7387393654
5709;103644.7387393654
5710;103646.7387393654
5711;103648.7387393654
5712;103650.7387393654
5713;103652.7387393654
5714;103654.7387393654
5715;103656.7387393654
5716;103658.7387393654
5717;103660.7387393654
5718;103662.7387393654
5719;103664.7387393654
5720;103666.7387393654
5721;103668.7387393654
5722;103670.7387393654
5723;103672.7387393654
5724;103674.7387393654
5725;103676.7387393654
5726;103678.7387393654
5727;103680.7387393654
5728;103682.7387393654
5729;103684.7387393654
5730;103686.7387393654
5731;103688.7387393654
5732;103690.7387393654
5733;103692.7387393654
5734;103694.7387393654
5735;103696.7387393654
5736;103698.7387393654
5737;103700.7387393654
5738;103702.7387393654
5739;103704.7387393654
5740;103706.7387393654
5741;103708.7387393654
5742;103710.7387393654
5743;103712.7387393654
5744;103714.7387393654
5745;103716.7387393654
5746;103718.7387393654
5747;103720.7387393654
5748;103722.7387393654
5749;103724.7387393654
5750;103726.7387393654
5751;103728.7387393654
5752;103730.7387393654
5753;103732.7387393654
5754;103734.7387393654
5755;103736.7387393654
5756;103738.7387393654
5757;103740.7387393654
5758;103742.7387393654
5759;103744.7387393654
5760;103746.7387393654
5761;103748.7387393654
5762;103750.7387393654
5763;103752.7387393654
5764;103754.7387393654
5765;103756.7387393654
5766;103758.7387393654
5767;103760.7387393654
5768;103762.7387393654
5769;103764.7387393654
5770;103766.7387393654
5771;103358.01014375291
5772;103360.01014375291
5773;103362.01014375291
5774;103364.01014375291
5775;103366.01014375291
5776;103368.01014375291
5777;103370.01014375291
5778;103372.01014375291
5779;103374.01014375291
5780;103376.01014375291
5781;103378.01014375291
5782;103380.01014375291
5783;103382.01014375291
5784;103384.01014375291
5785;103386.01014375291
5786;103388.01014375291
5787;103390.01014375291
5788;103392.01014375291
5789;103394.01014375291
5790;103396.01014375291
5791;103398.01014375291
5792;103400.01014375291
5793;103402.01014375291
5794;103404.01014375291
5795;103406.01014375291
5796;103408.01014375291
5797;103410.01014375291
5798;103412.01014375291
5799;103414.01014375291
5800;103416.01014375291
5801;103418.01014375291
5802;103420.01014375291
5803;103422.01014375291
5804;103424.01014375291
5805;103426.01014375291
5806;103428.01014375291
5807;103430.01014375291
5808;103432.01014375291
5809;103434.01014375291
5810;103436.01014375291
5811;103438.01014375291
5812;103440.01014375291
5813;103442.01014375291
5814;103444.01014375291
5815;103446.01014375291
5816;103448.01014375291
5817;103450.01014375291
5818;103452.01014375291
5819;103454.01014375291
5820;103456.01014375291
5821;103458.01014375291
5822;103460.01014375291
5823;103462.01014375291
5824;103464.01014375291
5825;103466.01014375291
5826;103468.01014375291
5827;103470.01014375291
5828;103472.01014375291
5829;103474.01014375291
5830;103476.01014375291
5831;103478.01014375291
5832;103480.01014375291
5833;103482.01014375291
5834;103484.01014375291
5835;103486.01014375291
5836;103488.01014375291
5837;103490.01014375291
5838;103492.01014375291
5839;103494.01014375291
5840;103496.01014375291
5841;103498.01014375291
5842;103500.01014375291
5843;103502.01014375291
5844;103504.01014375291
5845;103506.01014375291
5846;103508.01014375291
5847;103510.01014375291
5848;103512.01014375291
5849;103514.01014375291
5850;103516.01014375291
5851;103518.01014375291
5852;103520.01014375291
5853;103522.01014375291
5854;103524.01014375291
5855;103526.01014375291
5856;103528.01014375291
5857;103530.01014375291
5858;103532.01014375291
5859;103534.01014375291
5860;103536.01014375291
5861;103538.01014375291
5862;103540.01014375291
5863;103542.01014375291
5864;103544.01014375291
5865;103546.01014375291
5866;103548.01014375291
5867;103550.01014375291
5868;103552.01014375291
5869;103554.01014375291
5870;103556.01014375291
5871;103558.01014375291
5872;103560.01014375291
5873;103562.01014375291
5874;103564.01014375291
5875;103566.01014375291
5876;103568.01014375291
5877;103570.01014375291
5878;103572.01014375291
5879;103574.01014375291
5880;103576.01014375291
5881;103578.01014375291
5882;103580.01014375291
5883;103582.01014375291
5884;103584.01014375291
5885;103586.01014375291
5886;103588.01014375291
5887;103590.01014375291
5888;103592.01014375291
5889;103594.01014375291
5890;103596.01014375291
5891;103598.01014375291
5892;103600.01014375291
5893;103602.01014375291
5894;103604.01014375291
5895;103606.01014375291
5896;103608.01014375291
5897;103610.01014375291
5898;103612.01014375291
5899;103614.01014375291
5900;103616.01014375291
5901;103618.01014375291
5902;103620.01014375291
5903;103622.01014375291
5904;103624.01014375291
5905;103626.01014375291
5906;103628.01014375291
5907;103630.01014375291
5908;103632.01014375291
5909;103634.01014375291
5910;103636.01014375291
5911;103638.01014375291
5912;103640.01014375291
5913;103642.01014375291
5914;103644.01014375291
5915;103646.01014375291
5916;103648.01014375291
5917;103650.01014375291
5918;103652.01014375291
5919;103654.01014375291
5920;103656.01014375291
5921;103658.01014375291
5922;103660.01014375291
5923;103662.01014375291
5924;103664.01014375291
5925;103666.01014375291
5926;103668.01014375291
5927;103670.01014375291
5928;103672.01014375291
5929;103674.01014375291
5930;103676.01014375291
5931;103678.01014375291
5932;103680.01014375291
5933;103682.01014375291
5934;103684.01014375291
5935;103686.01014375291
5936;103688.01014375291
5937;103690.01014375291
5938;103692.01014375291
5939;103694.01014375291
5940;103696.01014375291
5941;103698.01014375291
5942;103700.01014375291
5943;103702.01014375291
5944;103704.01014375291
5945;103706.01014375291
5946;103708.01014375291
5947;103710.01014375291
5948;103712.01014375291
5949;103714.01014375291
5950;103716.01014375291
5951;103718.01014375291
5952;103720.01014375291
5953;103722.01014375291
5954;103724.01014375291
5955;103726.01014375291
5956;103728.01014375291
5957;103730.01014375291
5958;103732.01014375291
5959;103734.01014375291
5960;103736.01014375291
5961;103738.01014375291
5962;103740.01014375291
5963;103742.01014375291
5964;103744.01014375291
5965;103746.01014375291
5966;103748.01014375291
5967;103750.01014375291
5968;103752.01014375291
5969;103754.01014375291
5970;103345.28154814057
5971;103347.28154814057
5972;103349.28154814057
5973;103351.28154814057
5974;103353.28154814057
5975;103355.28154814057
5976;103357.28154814057
5977;103359.28154814057
5978;103361.28154814057
5979;103363.28154814057
5980;103365.28154814057
5981;103367.28154814057
5982;103369.28154814057
5983;103371.28154814057
5984;103373.28154814057
5985;103375.28154814057
5986;103377.28154814057
5987;103379.28154814057
5988;103381.28154814057
5989;103383.28154814057
5990;103385.28154814057
5991;103387.28154814057
5992;103389.28154814057
5993;103391.28154814057
5994;103393.28154814057
5995;103395.28154814057
5996;103397.28154814057
5997;103399.28154814057
5998;103401.28154814057
5999;103403.28154814057
6000;103405.28154814057
6001;103407.28154814057
6002;103409.28154814057
6003;103411.28154814057
6004;103413.28154814057
6005;103415.28154814057
6006;103417.28154814057
6007;103419.28154814057
6008;103421.28154814057
6009;103423.28154814057
6010;103425.28154814057
6011;103427.28154814057
6012;103429.28154814057
6013;103431.28154814057
6014;103433.28154814057
6015;103435.28154814057
6016;103437.28154814057
6017;103439.28154814057
6018;103441.28154814057
6019;103443.28154814057
6020;103445.28154814057
6021;103447.28154814057
6022;103449.28154814057
6023;103451.28154814057
6024;103453.28154814057
6025;103455.28154814057
6026;103457.28154814057
6027;103459.28154814057
6028;103461.28154814057
6029;103463.28154814057
6030;103465.28154814057
6031;103467.28154814057
6032;103469.28154814057
6033;103471.28154814057
6034;103473.28154814057
6035;103475.28154814057
6036;103477.28154814057
6037;103479.28154814057
6038;103481.28154814057
6039;103483.28154814057
6040;103485.28154814057
6041;103487.28154814057
6042;103489.28154814057
6043;103491.28154814057
6044;103493.28154814057
6045;103495.28154814057
6046;103497.28154814057
6047;103499.28154814057
6048;103501.28154814057
6049;103503.28154814057
6050;103505.28154814057
6051;103507.28154814057
6052;103509.28154814057
6053;103511.28154814057
6054;103513.28154814057
6055;103515.28154814057
6056;103517.28154814057
6057;103519.28154814057
6058;103521.28154814057
6059;103523.28154814057
6060;103525.28154814057
6061;103527.28154814057
6062;103529.28154814057
6063;103531.28154814057
6064;103533.28154814057
6065;103535.28154814057
6066;103537.28154814057
6067;103539.28154814057
6068;103541.28154814057
6069;103543.28154814057
6070;103545.28154814057
6071;103547.28154814057
6072;103549.28154814057
6073;103551.28154814057
6074;103553.28154814057
6075;103555.28154814057
6076;103557.28154814057
6077;103559.28154814057
6078;103561.28154814057
6079;103563.28154814057
6080;103565.28154814057
6081;103567.28154814057
6082;103569.28154814057
6083;103571.28154814057
6084;103573.28154814057
6085;103575.28154814057
6086;103577.28154814057
6087;103579.28154814057
6088;103581.28154814057
6089;103583.28154814057
6090;103585.28154814057
6091;103587.28154814057
6092;103589.28154814057
6093;103591.28154814057
6094;103593.28154814057
6095;103595.28154814057
6096;103597.28154814057
6097;103599.28154814057
6098;103601.28154814057
6099;103603.28154814057
6100;103605.28154814057
6101;103607.28154814057
6102;103609.28154814057
6103;103611.28154814057
6104;103613.28154814057
6105;103615.28154814057
6106;103617.28154814057
6107;103619.28154814057
6108;103621.28154814057
6109;103623.28154814057
6110;103625.28154814057
6111;103627.28154814057
6112;103629.28154814057
6113;103631.28154814057
6114;103633.28154814057
6115;103635.28154814057
6116;103637.28154814057
6117;103639.28154814057
6118;103641.28154814057
6119;103643.28154814057
6120;103645.28154814057
6121;103647.28154814057
6122;103649.28154814057
6123;103651.28154814057
6124;103653.28154814057
6125;103655.28154814057
6126;103657.28154814057
6127;103659.28154814057
6128;103661.28154814057
6129;103663.28154814057
6130;103665.28154814057
6131;103667.28154814057
6132;103669.28154814057
6133;103671.28154814057
6134;103673.28154814057
6135;103675.28154814057
6136;103677.28154814057
6137;103679.28154814057
6138;103681.28154814057
6139;103683.28154814057
6140;103685.28154814057
6141;103687.28154814057
6142;103689.28154814057
6143;103691.28154814057
6144;103693.28154814057
6145;103695.28154814057
6146;103697.28154814057
6147;103699.28154814057
6148;103701.28154814057
6149;103703.28154814057
6150;103705.28154814057
6151;103707.28154814057
6152;103709.28154814057
6153;103711.28154814057
6154;103713.28154814057
6155;103715.28154814057
6156;103717.28154814057
6157;103719.28154814057
6158;103721.28154814057
6159;103723.28154814057
6160;103725.28154814057
6161;103727.28154814057
6162;103729.28154814057
6163;103731.28154814057
6164;103733.28154814057
6165;103735.28154814057
6166;103737.28154814057
6167;103739.28154814057
6168;103741.28154814057
6169;103332.55295252801
6170;103334.55295252801
6171;103336.55295252801
6172;103338.55295252801
6173;103340.55295252801
6174;103342.55295252801
6175;103344.55295252801
6176;103346.55295252801
6177;103348.55295252801
6178;103350.55295252801
6179;103352.55295252801
6180;103354.55295252801
6181;103356.55295252801
6182;103358.55295252801
6183;103360.55295252801
6184;103362.55295252801
6185;103364.55295252801
6186;103366.55295252801
6187;103368.55295252801
6188;103370.55295252801
6189;103372.55295252801
6190;103374.55295252801
6191;103376.55295252801
6192;103378.55295252801
6193;103380.55295252801
6194;103382.55295252801
6195;103384.55295252801
6196;103386.55295252801
6197;103388.55295252801
6198;103390.55295252801
6199;103392.55295252801
6200;103394.55295252801
6201;103396.55295252801
6202;103398.55295252801
6203;103400.55295252801
6204;103402.55295252801
6205;103404.55295252801
6206;103406.55295252801
6207;103408.55295252801
6208;103410.55295252801
6209;103412.55295252801
6210;103414.55295252801
6211;103416.55295252801
6212;103418.55295252801
6213;103420.55295252801
6214;103422.55295252801
6215;103424.55295252801
6216;103426.55295252801
6217;103428.55295252801
6218;103430.55295252801
6219;103432.55295252801
6220;103434.55295252801
6221;103436.55295252801
6222;103438.55295252801
6223;103440.55295252801
6224;103442.55295252801
6225;103444.55295252801
6226;103446.55295252801
6227;103448.55295252801
6228;103450.55295252801
6229;103452.55295252801
6230;103454.55295252801
6231;103456.55295252801
6232;103458.55295252801
6233;103460.55295252801
6234;103462.55295252801
6235;103464.55295252801
6236;103466.55295252801
6237;103468.55295252801
6238;103470.55295252801
6239;103472.55295252801
6240;103474.55295252801
6241;103476.55295252801
6242;103478.55295252801
6243;103480.55295252801
6244;103482.55295252801
6245;103484.55295252801
6246;103486.55295252801
6247;103488.55295252801
6248;103490.55295252801
6249;103492.55295252801
6250;103494.55295252801
6251;103496.55295252801
6252;103498.55295252801
6253;103500.55295252801
6254;103502.55295252801
6255;103504.55295252801
6256;103506.55295252801
6257;103508.55295252801
6258;103510.55295252801
6259;103512.55295252801
6260;103514.55295252801
6261;103516.55295252801
6262;103518.55295252801
6263;103520.55295252801
6264;103522.55295252801
6265;103524.55295252801
6266;103526.55295252801
6267;103528.55295252801
6268;103530.55295252801
6269;103532.55295252801
6270;103534.55295252801
6271;103536.55295252801
6272;103538.55295252801
6273;103540.55295252801
6274;103542.55295252801
6275;103544.55295252801
6276;103546.55295252801
6277;103548.55295252801
6278;103550.55295252801
6279;103552.55295252801
6280;103554.55295252801
6281;103556.55295252801
6282;103558.55295252801
6283;103560.55295252801
6284;103562.55295252801
6285;103564.55295252801
6286;103566.55295252801
6287;103568.55295252801
6288;103570.55295252801
6289;103572.55295252801
6290;103574.55295252801
6291;103576.55295252801
6292;103578.55295252801
6293;103580.55295252801
6294;103582.55295252801
6295;103584.55295252801
6296;103586.55295252801
6297;103588.55295252801
6298;103590.55295252801
6299;103592.55295252801
6300;103594.55295252801
6301;103596.55295252801
6302;103598.55295252801
6303;103600.55295252801
6304;103602.55295252801
6305;103604.55295252801
6306;103606.55295252801
6307;103608.55295252801
6308;103610.55295252801
6309;103612.55295252801
6310;103614.55295252801
6311;103616.55295252801
6312;103618.55295252801
6313;103620.55295252801
6314;103622.55295252801
6315;103624.55295252801
6316;103626.55295252801
6317;103628.55295252801
6318;103630.55295252801
6319;103632.55295252801
6320;103634.55295252801
6321;103636.55295252801
6322;103638.55295252801
6323;103640.55295252801
6324;103642.55295252801
6325;103644.55295252801
6326;103646.55295252801
6327;103648.55295252801
6328;103650.55295252801
6329;103652.55295252801
6330;103654.55295252801
6331;103656.55295252801
6332;103658.55295252801
6333;103660.55295252801
6334;103662.55295252801
6335;103664.55295252801
6336;103666.55295252801
6337;103668.55295252801
6338;103670.55295252801
6339;103672.55295252801
6340;103674.55295252801
6341;103676.55295252801
6342;103678.55295252801
6343;103680.55295252801
6344;103682.55295252801
6345;103684.55295252801
6346;103686.55295252801
6347;103688.55295252801
6348;103690.55295252801
6349;103692.55295252801
6350;103694.55295252801
6351;103696.55295252801
6352;103698.55295252801
6353;103700.55295252801
6354;103702.55295252801
6355;103704.55295252801
6356;103706.55295252801
6357;103708.55295252801
6358;103710.55295252801
6359;103712.55295252801
6360;103714.55295252801
6361;103716.55295252801
6362;103718.55295252801
6363;103720.55295252801
6364;103722.55295252801
6365;103724.55295252801
6366;103726.55295252801
6367;103728.55295252801
6368;103319.82435691576
6369;103321.82435691576
6370;103323.82435691576
6371;103325.82435691576
6372;103327.82435691576
6373;103329.82435691576
6374;103331.82435691576
6375;103333.82435691576
6376;103335.82435691576
6377;103337.82435691576
6378;103339.82435691576
6379;103341.82435691576
6380;103343.82435691576
6381;103345.82435691576
6382;103347.82435691576
6383;103349.82435691576
6384;103351.82435691576
6385;103353.82435691576
6386;103355.82435691576
6387;103357.82435691576
6388;103359.82435691576
6389;103361.82435691576
6390;103363.82435691576
6391;103365.82435691576
6392;103367.82435691576
6393;103369.82435691576
6394;103371.82435691576
6395;103373.82435691576
6396;103375.82435691576
6397;103377.82435691576
6398;103379.82435691576
6399;103381.82435691576
6400;103383.82435691576
6401;103385.82435691576
6402;103387.82435691576
6403;103389.82435691576
6404;103391.82435691576
6405;103393.82435691576
6406;103395.82435691576
6407;103397.82435691576
6408;103399.82435691576
6409;103401.82435691576
6410;103403.82435691576
6411;103405.82435691576
6412;103407.82435691576
6413;103409.82435691576
6414;103411.82435691576
6415;103413.82435691576
6416;103415.82435691576
6417;103417.82435691576
6418;103419.82435691576
6419;103421.82435691576
6420;103423.82435691576
6421;103425.82435691576
6422;103427.82435691576
6423;103429.82435691576
6424;103431.82435691576
6425;103433.82435691576
6426;103435.82435691576
6427;103437.82435691576
6428;103439.82435691576
6429;103441.82435691576
6430;103443.82435691576
6431;103445.82435691576
6432;103447.82435691576
6433;103449.82435691576
6434;103451.82435691576
6435;103453.82435691576
6436;103455.82435691576
6437;103457.82435691576
6438;103459.82435691576
6439;103461.82435691576
6440;103463.82435691576
6441;103465.82435691576
6442;103467.82435691576
6443;103469.82435691576
6444;103471.82435691576
6445;103473.82435691576
6446;103475.82435691576
6447;103477.82435691576
6448;103479.82435691576
6449;103481.82435691576
6450;103483.82435691576
6451;103485.82435691576
6452;103487.82435691576
6453;103489.82435691576
6454;103491.82435691576
6455;103493.82435691576
6456;103495.82435691576
6457;103497.82435691576
6458;103499.82435691576
6459;103501.82435691576
6460;103503.82435691576
6461;103505.82435691576
6462;103507.82435691576
6463;103509.82435691576
6464;103511.82435691576
6465;103513.82435691576
6466;103515.82435691576
